smiles,canonical_smiles,inchi_key,pka,task,source,temperature,method,split,notes
O=C(O)C2(C1(=C(C=CC=C1)C3(=C2C=CC=C3))),O=C(O)C2(C1(=C(C=CC=C1)C3(=C2C=CC=C3))),CHWHKRCTYLMVHN-UHFFFAOYSA-N,2.01,acidic,RES200_Opt3_acidic,25.0,mean from 2,train,
O=C1(C(O)=CC=C(C=C1)O),O=C1(C(O)=CC=C(C=C1)O),JVHGZUMMCUZPHC-UHFFFAOYSA-N,6.47,acidic,RES200_Opt3_acidic,25.0,potentiometric,train,
S1(=O)(=O)(N=CNC2(=C1NC=N2)),S1(=O)(=O)(N=CNC2(=C1NC=N2)),JTLVCJQVNVIKDL-UHFFFAOYSA-N,5.59,acidic,RES200_Opt3_acidic,21.0,potentiometric,train,
O=C1(NC(=O)C=2(N=CN(C=2(N1))C)),O=C1(NC(=O)C=2(N=CN(C=2(N1))C)),DHNIKYWYTSMDDA-UHFFFAOYSA-N,6.15,acidic,RES200_Opt3_acidic,18.0,mean from 3,train,
O=C(O)C1(=C(O)C=C(C)C=C1),O=C(O)C1(=C(O)C=C(C)C=C1),NJESAXZANHETJV-UHFFFAOYSA-N,3.11,acidic,RES200_Opt3_acidic,22.0,mean from 3,train,
O=C(O)C1(=C(O)C=CC(=C1)C),O=C(O)C1(=C(O)C=CC(=C1)C),DLGBEGBHXSAQOC-UHFFFAOYSA-N,3.01,acidic,RES200_Opt3_acidic,22.0,mean from 3,train,
O=C1(N(NC(N1)=O)C2(=CC=CC=C2)),O=C1(N(NC(N1)=O)C2(=CC=CC=C2)),WFYLHMAYBQLBEM-UHFFFAOYSA-N,4.9,acidic,RES200_Opt3_acidic,25.0,mean from 2,train,
O=[N+]([O-])C1(=CC(=C(O)C=C1)CC2(=C(C=CC(=C2)O)C)),O=[N+]([O-])C1(=CC(=C(O)C=C1)CC2(=C(C=CC(=C2)O)C)),DEXJFQSIDPLZKW-UHFFFAOYSA-N,7.03,acidic,RES200_Opt3_acidic,25.0,spectrophotometric,train,
O=C(O)C1(=C(O)C(=CC=C1)C),O=C(O)C1(=C(O)C(=CC=C1)C),WHSXTWFYRGOBGO-UHFFFAOYSA-N,3.02,acidic,RES200_Opt3_acidic,22.0,mean from 3,train,
S=C1(NC(=O)NC2(=C1NC=N2)),S=C1(NC(=O)NC2(=C1NC=N2)),RJOXFJDOUQJOMQ-UHFFFAOYSA-N,6.2,acidic,RES200_Opt3_acidic,,spectrophotometric,train,
O=[N+]([O-])C1(=CC(O)=C(O)C=C1),O=[N+]([O-])C1(=CC(O)=C(O)C=C1),XJNPNXSISMKQEX-UHFFFAOYSA-N,6.74,acidic,RES200_Opt3_acidic,25.0,mean from 4,train,
O=C1(C(O)=C(O)CC1),O=C1(C(O)=C(O)CC1),NLVAHMPLCACUGM-UHFFFAOYSA-N,4.8,acidic,RES200_Opt3_acidic,20.0,potentiometric,train,
O=[N+]([O-])C1(=CC(=C(O)C=C1)CC2(=C(O)C=CC(=C2)C)),O=[N+]([O-])C1(=CC(=C(O)C=C1)CC2(=C(O)C=CC(=C2)C)),CMKWNYRBKWGWRG-UHFFFAOYSA-N,6.34,acidic,RES200_Opt3_acidic,25.0,spectrophotometric,train,
S=C1(NC=2(N=CN=CC=2(N1))),S=C1(NC=2(N=CN=CC=2(N1))),VABISHCLVYMGAU-UHFFFAOYSA-N,6.64,acidic,RES200_Opt3_acidic,20.0,potentiometric,train,
P(=O)([O-])([O-])C([NH3+])C1(=C([O-])C(O)=CC=C1),P(=O)([O-])([O-])C([NH3+])C1(=C([O-])C(O)=CC=C1),SNERZUZRSZSUHV-UHFFFAOYSA-N,5.06,acidic,RES200_Opt3_acidic,25.0,potentiometric,train,
O=CC(O)=CO,O=CC(O)=CO,NGSULTPMGQCSHK-UHFFFAOYSA-N,5.03,acidic,RES200_Opt3_acidic,30.0,spectrophotometric,train,
O=C(O)CO,O=C(O)CO,MLTWWHUPECYSBZ-UHFFFAOYSA-N,3.67,acidic,RES200_Opt3_acidic,26.0,mean from 5,train,
O=C1(C(=O)COCC1=O),O=C1(C(=O)COCC1=O),IGFDAUIQLNDPME-UHFFFAOYSA-N,7.62,acidic,RES200_Opt3_acidic,24.0,potentiometric,train,
S1(C(C=2(C=CC=CC=2(C1)))=C(O)O),S1(C(C=2(C=CC=CC=2(C1)))=C(O)O),MKFLSBLKOWDJNO-UHFFFAOYSA-N,5.32,acidic,RES200_Opt3_acidic,25.0,kinetics,train,
O=C(C1(=CC=CC=C1))CC2(=CC=NC=C2),O=C(C1(=CC=CC=C1))CC2(=CC=NC=C2),DUGBGIXHQNWLNJ-UHFFFAOYSA-N,4.19,acidic,RES200_Opt3_acidic,25.0,spectrophotometric,train,
O=C1(C(O)=C(O)C=CC=C1),O=C1(C(O)=C(O)C=CC=C1),ABNPYUDYGCGOTK-UHFFFAOYSA-N,6.72,acidic,RES200_Opt3_acidic,25.0,mean from 2,train,
S(=O)(=O)(N)C2(=CC=C(N=CC1(=C(O)C=CC=C1))C=C2),S(=O)(=O)(N)C2(=CC=C(N=CC1(=C(O)C=CC=C1))C=C2),ZXZQKHBNVGUISZ-UHFFFAOYSA-N,6.63,acidic,RES200_Opt3_acidic,25.0,potentiometric,train,
O=C1(NC(=O)C=2(N=CN(C=2(N1))C3(OC(CO)C(C3O)O))),O=C1(NC(=O)C=2(N=CN(C=2(N1))C3(OC(CO)C(C3O)O))),UBORTCNDUKBEOP-UHFFFAOYSA-N,5.72,acidic,RES200_Opt3_acidic,18.0,mean from 4,train,
O=C(NO)C(=NO)C,O=C(NO)C(=NO)C,BYFOESNENLPTIF-UHFFFAOYSA-N,7.74,acidic,RES200_Opt3_acidic,18.0,mean from 2,train,
S=C2(NC(=O)C(C1(=CCCCC1))(CC=C)C(N2)=O),S=C2(NC(=O)C(C1(=CCCCC1))(CC=C)C(N2)=O),WASVKHBRDYJYHK-UHFFFAOYSA-N,7.09,acidic,RES200_Opt3_acidic,28.0,spectrophotometric,train,
S=C1(NC(=O)NC2(=C1N(C=N2)C)),S=C1(NC(=O)NC2(=C1N(C=N2)C)),BVJKWTIGJVUGCY-UHFFFAOYSA-N,6.8,acidic,RES200_Opt3_acidic,,spectrophotometric,train,
S=C2(NC(=O)C(C1(=CCCCC1))(CC)C(N2)=O),S=C2(NC(=O)C(C1(=CCCCC1))(CC)C(N2)=O),YOACNMNKMBYTSI-UHFFFAOYSA-N,7.12,acidic,RES200_Opt3_acidic,28.0,spectrophotometric,train,
OC3(=C2(C1(=C(O)C=CC=C1C2=CC=C3))),OC3(=C2(C1(=C(O)C=CC=C1C2=CC=C3))),OWDPSNYYEYLACR-UHFFFAOYSA-N,8.16,acidic,RES200_Opt3_acidic,25.0,mean from 2,train,
S=C2(NC(=O)C(C1(C=CCCC1))(CC=C)C(N2)=O),S=C2(NC(=O)C(C1(C=CCCC1))(CC=C)C(N2)=O),PXLVRFQEBVNJOH-UHFFFAOYSA-N,7.25,acidic,RES200_Opt3_acidic,28.0,spectrophotometric,train,
S=C1(NC(=O)C(CCCC)(CC)C(N1)=O),S=C1(NC(=O)C(CCCC)(CC)C(N1)=O),GRNZOXPRBXDLPY-UHFFFAOYSA-N,7.37,acidic,RES200_Opt3_acidic,28.0,spectrophotometric,train,
OC1(=C(C=CC3(=C1C2(=C(O)C(=CC=C23)C)))C),OC1(=C(C=CC3(=C1C2(=C(O)C(=CC=C23)C)))C),TXVUFKVJTAQQFP-UHFFFAOYSA-N,8.04,acidic,RES200_Opt3_acidic,26.0,spectrophotometric,train,
O=C1(N(C(=O)C=2(NC=NC=2(N1)))C),O=C1(N(C(=O)C=2(NC=NC=2(N1)))C),MVOYJPOZRLFTCP-UHFFFAOYSA-N,7.88,acidic,RES200_Opt3_acidic,21.0,mean from 4,train,
S=C1(NC(=O)C(C(CC)CC)(CC)C(N1)=O),S=C1(NC(=O)C(C(CC)CC)(CC)C(N1)=O),VMBXKUPZOMUHQT-UHFFFAOYSA-N,7.46,acidic,RES200_Opt3_acidic,28.0,spectrophotometric,train,
O=C2(N(C=1(N=CNC=1C(N2)=O))C),O=C2(N(C=1(N=CNC=1C(N2)=O))C),GMSNIKWWOQHZGF-UHFFFAOYSA-N,8.49,acidic,RES200_Opt3_acidic,21.0,mean from 6,train,
S(=O)(=O)(NC=1(SC=CN=1))C2(=CC=C(NC(=O)C)C=C2),S(=O)(=O)(NC=1(SC=CN=1))C2(=CC=C(NC(=O)C)C=C2),KXNXWINFSDKMHD-UHFFFAOYSA-N,5.87,acidic,RES200_Opt3_acidic,25.0,potentiometric,train,
O=[N+]([O-])C1(=CC(=CC=C1)[CH-][N+]3(=CC=C(C(=O)CC2(=CC=CC=C2))C=C3)),O=[N+]([O-])C1(=CC(=CC=C1)[CH-][N+]3(=CC=C(C(=O)CC2(=CC=CC=C2))C=C3)),PXZQUIWYUILNKV-UHFFFAOYSA-O,8.68,acidic,RES200_Opt3_acidic,25.0,spectrophotometric,train,
ON=CC1(=CC=C(O)C=C1),ON=CC1(=CC=C(O)C=C1),UCMJYLGFDFZTDU-UHFFFAOYSA-N,8.78,acidic,RES200_Opt3_acidic,25.0,mean from 2,train,
ON=CC1(=C(O)C=CC=C1),ON=CC1(=C(O)C=CC=C1),PUNVNOQWQQPNES-UHFFFAOYSA-N,9.21,acidic,RES200_Opt3_acidic,24.0,mean from 3,train,
OC2(=C(C1(=C(O)C=CC=C1))C=CC=C2),OC2(=C(C1(=C(O)C=CC=C1))C=CC=C2),IMHDGJOMLMDPJN-UHFFFAOYSA-N,7.5,acidic,RES200_Opt3_acidic,,spectrophotometric,train,
O=C(C1(=CC=CC=C1))CC2(=CN=CC=C2),O=C(C1(=CC=CC=C1))CC2(=CN=CC=C2),ILZNWGULWSSLKT-UHFFFAOYSA-N,8.79,acidic,RES200_Opt3_acidic,25.0,spectrophotometric,train,
OC1(=CC(O)=CC(=C1)O),OC1(=CC(O)=CC(=C1)O),QCDYQQDYXPDABM-UHFFFAOYSA-N,8.83,acidic,RES200_Opt3_acidic,26.0,mean from 6,train,
OC2(=CC=C(C1(=CC=C(O)C=C1))C=C2),OC2(=CC=C(C1(=CC=C(O)C=C1))C=C2),VCCBEIPGXKNHFW-UHFFFAOYSA-N,9.4,acidic,RES200_Opt3_acidic,,spectrophotometric,train,
OC1(=N[NH+]=C([O-])C=C1),OC1(=N[NH+]=C([O-])C=C1),BGRDGMRNKXEXQD-UHFFFAOYSA-N,-2.2,acidic,RES200_Opt3_acidic,22.0,mean from 3,test,
OC=1(C=2(C([NH+]=C(C=1)[O-])=CC=CC=2)),OC=1(C=2(C([NH+]=C(C=1)[O-])=CC=CC=2)),HDHQZCHIXUUSMK-UHFFFAOYSA-N,0.76,acidic,RES200_Opt3_acidic,20.0,spectrophotometric,test,
S(=O)(=O)(NP(=O)(OC)O)C1(=CC=CC=C1),S(=O)(=O)(NP(=O)(OC)O)C1(=CC=CC=C1),DKZNBFRRIICLKN-UHFFFAOYSA-N,1.05,acidic,RES200_Opt3_acidic,25.0,,test,
O=[N+]([O-])NC1(=NN=NN1),O=[N+]([O-])NC1(=NN=NN1),HURPOIVZCDCEEE-UHFFFAOYSA-N,1.77,acidic,RES200_Opt3_acidic,25.0,mean from 2,test,
O=C(O)C1(C(=O)O)(CCCC1),O=C(O)C1(C(=O)O)(CCCC1),YZFOGXKZTWZVFN-UHFFFAOYSA-N,3.24,acidic,RES200_Opt3_acidic,25.0,mean from 2,test,
S(=O)(=O)(NCC[NH+](CC(=O)O)CC(=O)O)C1(=CC=C(C)C=C1),S(=O)(=O)(NCC[NH+](CC(=O)O)CC(=O)O)C1(=CC=C(C)C=C1),MIIZYKHGQOSVHC-UHFFFAOYSA-N,2.15,acidic,RES200_Opt3_acidic,25.0,potentiometric,test,
[S-]C1(=CC=NC=C1),[S-]C1(=CC=NC=C1),FHTDDANQIMVWKZ-UHFFFAOYSA-N,1.43,acidic,RES200_Opt3_acidic,20.0,potentiometric,test,
O=C(NCC(=O)O)C1(=C(O)C(O)=CC=C1),O=C(NCC(=O)O)C1(=C(O)C(O)=CC=C1),AQFIYBANBLFGQQ-UHFFFAOYSA-N,3.5,acidic,RES200_Opt3_acidic,25.0,potentiometric,test,
O=C(O)C(N)CCC(=O)N,O=C(O)C(N)CCC(=O)N,GXHSPKFVERYNCR-UHFFFAOYSA-N,2.2,acidic,RES200_Opt3_acidic,24.0,mean from 5,test,
S(=O)(=O)(N)C1(=CC=C(P(=O)(O)O)C=C1),S(=O)(=O)(N)C1(=CC=C(P(=O)(O)O)C=C1),KYCZQSQYGCJAPN-UHFFFAOYSA-N,1.42,acidic,RES200_Opt3_acidic,25.0,potentiometric,test,
FC(F)(F)C1(=NC([O-])=C2(NC=NC2(=N1))),FC(F)(F)C1(=NC([O-])=C2(NC=NC2(=N1))),SLPBZJPJRTYAPU-UHFFFAOYSA-N,1.1,acidic,RES200_Opt3_acidic,20.0,spectrophotometric,test,
SCC(NC(=O)C)C(=O)O,SCC(NC(=O)C)C(=O)O,LBVSBYMOEXFTBT-UHFFFAOYSA-N,3.08,acidic,RES200_Opt3_acidic,25.0,potentiometric,test,
[S-]C2(=C(C1(=NC(C)=C(N1)C))C=CC=C2),[S-]C2(=C(C1(=NC(C)=C(N1)C))C=CC=C2),MJPMRORDSDCCCN-UHFFFAOYSA-N,3.9,acidic,RES200_Opt3_acidic,25.0,potentiometric,test,
O=C(O)C2(C1(=C(C=CC=C1)C=C2)),O=C(O)C2(C1(=C(C=CC=C1)C=C2)),WRYBSOXYZDPXLU-UHFFFAOYSA-N,3.92,acidic,RES200_Opt3_acidic,25.0,spectrophotometric,test,
O=C(O)C(N)CC(=O)N,O=C(O)C(N)CC(=O)N,YKFYHZWBEQGAJQ-UHFFFAOYSA-N,2.02,acidic,RES200_Opt3_acidic,24.9,potentiometric,test,
O=C(O)C=CC(=O)NOCC1(=CC=CC=C1),O=C(O)C=CC(=O)NOCC1(=CC=CC=C1),JFUGHCIHXPQYTE-UHFFFAOYSA-N,3.8,acidic,RES200_Opt3_acidic,,,test,
ClC1(=C(S(=O)(=O)N)C=C(C(=O)O)C(=C1)NCC=2(OC=CC=2)),ClC1(=C(S(=O)(=O)N)C=C(C(=O)O)C(=C1)NCC=2(OC=CC=2)),ZZUFCTLCJUWOSV-UHFFFAOYSA-N,3.62,acidic,RES200_Opt3_acidic,25.0,mean from 2,test,
[Br]C1(=CC(=C(O)C=C1)C(C=CC(=O)O)(C)C),[Br]C1(=CC(=C(O)C=C1)C(C=CC(=O)O)(C)C),FGXOKQYTLLMAQV-UHFFFAOYSA-N,4.46,acidic,RES200_Opt3_acidic,39.0,spectrophotometric,test,
O=C(O)CCC(=O)NOCC1(=CC=CC=C1),O=C(O)CCC(=O)NOCC1(=CC=CC=C1),DMRVIRZZZBINBS-UHFFFAOYSA-N,4.6,acidic,RES200_Opt3_acidic,,,test,
S=C1(NC(=S)C=2(NC=NC=2(N1))),S=C1(NC(=S)C=2(NC=NC=2(N1))),VQPMXSMUUILNFZ-UHFFFAOYSA-N,5.02,acidic,RES200_Opt3_acidic,20.0,potentiometric,test,
O=C(C1(=CC=CC=C1))C[N+]2(=CC=CC=C2),O=C(C1(=CC=CC=C1))C[N+]2(=CC=CC=C2),IWHOTBXJHCGHRY-UHFFFAOYSA-O,4.8,acidic,RES200_Opt3_acidic,25.0,mean from 2,test,
S=C1(NC(=O)C=2(NC=NC=2(N1))),S=C1(NC(=O)C=2(NC=NC=2(N1))),XNHFAGRBSMMFKL-UHFFFAOYSA-N,5.88,acidic,RES200_Opt3_acidic,23.0,potentiometric,test,
O=C(O)C=CC1(=C(O)C=CC=C1),O=C(O)C=CC1(=C(O)C=CC=C1),PMOWTIHVNWZYFI-UHFFFAOYSA-N,4.56,acidic,RES200_Opt3_acidic,25.0,mean from 2,test,
O=C(O)C=C(O)C,O=C(O)C=C(O)C,NVPCGXUWUBHZBD-UHFFFAOYSA-N,4.05,acidic,RES200_Opt3_acidic,25.0,,test,
O=C(C1(=CC=CC=C1))CC2(=C[N+](=CC=C2)C),O=C(C1(=CC=CC=C1))CC2(=C[N+](=CC=C2)C),CJUULOLIHTUUFA-UHFFFAOYSA-O,6.75,acidic,RES200_Opt3_acidic,25.0,spectrophotometric,test,
O=[N+]([O-])C1(=CC(=C(O)C=C1)CC2(=CC(=C(O)C(=C2)C)C)),O=[N+]([O-])C1(=CC(=C(O)C=C1)CC2(=CC(=C(O)C(=C2)C)C)),BBKDSGBRXLJERA-UHFFFAOYSA-N,7.12,acidic,RES200_Opt3_acidic,25.0,spectrophotometric,test,
O=[N+]([O-])C1(=C(O)C(O)=CC=C1),O=[N+]([O-])C1(=C(O)C(O)=CC=C1),YHKWFDPEASWKFQ-UHFFFAOYSA-N,6.64,acidic,RES200_Opt3_acidic,30.0,mean from 4,test,
O=[N+]([O-])C1(=C(O)C(=CC(=C1)C)CC2(=C(O)C=CC(=C2)C)),O=[N+]([O-])C1(=C(O)C(=CC(=C1)C)CC2(=C(O)C=CC(=C2)C)),OCRQBZXIUUNRHQ-UHFFFAOYSA-N,6.87,acidic,RES200_Opt3_acidic,25.0,spectrophotometric,test,
S(=O)(=O)(N)C=2(SC(NC1(=CC=CC=C1))=NN=2),S(=O)(=O)(N)C=2(SC(NC1(=CC=CC=C1))=NN=2),FRUXEGXTPKKYCH-UHFFFAOYSA-N,7.7,acidic,RES200_Opt3_acidic,,spectrophotometric,test,
O=[N+]([O-])C1(=C(O)C(=CC(=C1)C)CC2(=CC(=C(O)C(=C2)C)C)),O=[N+]([O-])C1(=C(O)C(=CC(=C1)C)CC2(=CC(=C(O)C(=C2)C)C)),CBGRLUKJDPBHGE-UHFFFAOYSA-N,7.98,acidic,RES200_Opt3_acidic,25.0,spectrophotometric,test,
ON=C1(C(=NO)CCCC1=NO),ON=C1(C(=NO)CCCC1=NO),FCDBWNRRBVYHBZ-UHFFFAOYSA-N,8.12,acidic,RES200_Opt3_acidic,20.0,mean from 2,test,
O=C1(NC(=O)C(C(CCC)C)(CC)C(N1)=O),O=C1(NC(=O)C(C(CCC)C)(CC)C(N1)=O),WEXRUCMBJFQVBZ-UHFFFAOYSA-N,8.08,acidic,RES200_Opt3_acidic,25.0,mean from 3,test,
OC1(=C(O)C=CC(=C1)C),OC1(=C(O)C=CC(=C1)C),ZBCATMYQYDCTIZ-UHFFFAOYSA-N,9.62,acidic,RES200_Opt3_acidic,25.0,mean from 3,test,
N2(=C(N1(N=CC=C1))C=CC=C2),N2(=C(N1(N=CC=C1))C=CC=C2),XXTPHXNBKRVYJI-UHFFFAOYSA-N,1.07,basic,RES200_Opt3_basic,25.0,spectrophotometric,train,
N1(=C(C=NC=C1)C),N1(=C(C=NC=C1)C),CAWHJQAVHZEVTJ-UHFFFAOYSA-N,1.42,basic,RES200_Opt3_basic,25.0,mean from 3,train,
N2(=C(N1(N=C(C)C=C1))C=CC=C2),N2(=C(N1(N=C(C)C=C1))C=CC=C2),IFUCYZDWJZBOPB-UHFFFAOYSA-N,1.36,basic,RES200_Opt3_basic,25.0,spectrophotometric,train,
N1(=C(C=NC=C1C)C),N1(=C(C=NC=C1C)C),HJFZAYHYIWGLNL-UHFFFAOYSA-N,2.11,basic,RES200_Opt3_basic,25.0,,train,
N1(=C(C(=NC=C1)C)C),N1(=C(C(=NC=C1)C)C),OXQOBQJCDNLAPO-UHFFFAOYSA-N,2.24,basic,RES200_Opt3_basic,25.0,,train,
S=C(N)C(N)CC1(=CC=CC=C1),S=C(N)C(N)CC1(=CC=CC=C1),BGISTHSWHFVQLY-UHFFFAOYSA-N,7.15,basic,RES200_Opt3_basic,24.0,mean from 2,train,
S=C(N)CN,S=C(N)CN,HFCQQLLYVUSCRE-UHFFFAOYSA-N,7.27,basic,RES200_Opt3_basic,24.0,conductometric,train,
N1(=C(C(=NC=C1C)C)C),N1(=C(C(=NC=C1C)C)C),IAEGWXHKWJGQAZ-UHFFFAOYSA-N,2.65,basic,RES200_Opt3_basic,25.0,,train,
S=C(N)C1(N)(CCCCC1),S=C(N)C1(N)(CCCCC1),LNZXXCPUADJELD-UHFFFAOYSA-N,7.23,basic,RES200_Opt3_basic,24.0,conductometric,train,
O=C([O-])CC1(=NC=2(C=CC=CC=2(N1))),O=C([O-])CC1(=NC=2(C=CC=CC=2(N1))),LCLJVLVNPHCQNL-UHFFFAOYSA-N,4.1,basic,RES200_Opt3_basic,24.9,spectrophotometric,train,
N2(=C(N1(N=C(C)C=C1C))C=CC=C2),N2(=C(N1(N=C(C)C=C1C))C=CC=C2),DQJACDPPPOAZOZ-UHFFFAOYSA-N,1.89,basic,RES200_Opt3_basic,25.0,spectrophotometric,train,
N=2(N(C=1(NN=C(C=1)C))C(C)=CC=2C),N=2(N(C=1(NN=C(C=1)C))C(C)=CC=2C),JVTUGNXBSAHJHN-UHFFFAOYSA-N,2.23,basic,RES200_Opt3_basic,25.0,potentiometric,train,
S1(C(=NC2(=C1C=CC=C2))C3(=C(N)C=CC=C3)),S1(C(=NC2(=C1C=CC=C2))C3(=C(N)C=CC=C3)),RAASYFFQTCWEKN-UHFFFAOYSA-N,2.6,basic,RES200_Opt3_basic,26.9,spectrophotometric,train,
N2(=NN(C1(=CC=CC=C1))C(=N2)C=CC3(=CC=C(N(C)C)C=C3)),N2(=NN(C1(=CC=CC=C1))C(=N2)C=CC3(=CC=C(N(C)C)C=C3)),DWDLRYXCDMZXJX-UHFFFAOYSA-N,3.47,basic,RES200_Opt3_basic,25.0,spectrophotometric,train,
S(=O)(=O)(NC1(=NC(=CC(=N1)C)C))C2(=CC=C(N)C=C2),S(=O)(=O)(NC1(=NC(=CC(=N1)C)C))C2(=CC=C(N)C=C2),ASWVTGNCAZCNNR-UHFFFAOYSA-N,2.35,basic,RES200_Opt3_basic,25.0,potentiometric,train,
N1(=CC=C(N(C)C)C=C1),N1(=CC=C(N(C)C)C=C1),VHYFNPMBLIVWCW-UHFFFAOYSA-N,9.7,basic,RES200_Opt3_basic,24.0,mean from 7,train,
O=C([O-])C1(=CN=CC=C1),O=C([O-])C1(=CN=CC=C1),PVNIIMVLHYAWGP-UHFFFAOYSA-N,4.83,basic,RES200_Opt3_basic,24.0,mean from 10,train,
ClC3(=CC=C(C=2(OC(C1(=CC=C(N)C=C1))=NC=2))C=C3),ClC3(=CC=C(C=2(OC(C1(=CC=C(N)C=C1))=NC=2))C=C3),VLQAOLSYORUGHK-UHFFFAOYSA-N,2.87,basic,RES200_Opt3_basic,25.0,spectrophotometric,train,
N3(=C(C1(=NC=2(C=CC=CC=2(N1))))C=CC=C3),N3(=C(C1(=NC=2(C=CC=CC=2(N1))))C=CC=C3),YNFBMDWHEHETJW-UHFFFAOYSA-N,4.41,basic,RES200_Opt3_basic,25.0,spectrophotometric,train,
N2(=C(C1(=NN(C)C(=C1)C))C=CC=C2),N2(=C(C1(=NN(C)C(=C1)C))C=CC=C2),YHZHWKHJKNRMRE-UHFFFAOYSA-N,4.52,basic,RES200_Opt3_basic,25.0,potentiometric,train,
N3(=C(NCC1(=CC=CC=C1))C=2(N=CNC=2N=C3)),N3(=C(NCC1(=CC=CC=C1))C=2(N=CNC=2N=C3)),NWBJYWHLCVSVIJ-UHFFFAOYSA-N,4.09,basic,RES200_Opt3_basic,30.0,,train,
S1(C(=NC2(=C1C=CC=C2))C3(=CC=C(N)C=C3)),S1(C(=NC2(=C1C=CC=C2))C3(=CC=C(N)C=C3)),WKRCOZSCENDENK-UHFFFAOYSA-N,3.0,basic,RES200_Opt3_basic,26.9,spectrophotometric,train,
N(C=2(C1(=C(N(C)C)C=CC=C1C=CC=2)))(C)C,N(C=2(C1(=C(N(C)C)C=CC=C1C=CC=2)))(C)C,GJFNRSDCSTVPCJ-UHFFFAOYSA-N,12.13,basic,RES200_Opt3_basic,24.0,mean from 4,train,
N12(CN3(CN(C1)CN(C2)C3)),N12(CN3(CN(C1)CN(C2)C3)),VKYKSIONXSXAKP-UHFFFAOYSA-N,4.95,basic,RES200_Opt3_basic,25.0,mean from 3,train,
[O-]C1(=NC(=CN=C1C2(=CC=CC=C2))C),[O-]C1(=NC(=CN=C1C2(=CC=CC=C2))C),GVDVWMAMSQPUDQ-UHFFFAOYSA-N,9.3,basic,RES200_Opt3_basic,25.0,spectrophotometric,train,
S1(C(=NC2(=C1C=CC=C2))C3(=CC(N)=CC=C3)),S1(C(=NC2(=C1C=CC=C2))C3(=CC(N)=CC=C3)),MKMRZZJJDIBAJF-UHFFFAOYSA-N,3.4,basic,RES200_Opt3_basic,26.9,spectrophotometric,train,
O1(C(=NC=C1C2(=CC=C(OC)C=C2))C3(=CC=C(N)C=C3)),O1(C(=NC=C1C2(=CC=C(OC)C=C2))C3(=CC=C(N)C=C3)),AAQZLMTVPPRBEI-UHFFFAOYSA-N,3.22,basic,RES200_Opt3_basic,25.0,spectrophotometric,train,
N1(=C(N=CC2(=C1N=CN2))N),N1(=C(N=CC2(=C1N=CN2))N),MWBWWFOAEOYUST-UHFFFAOYSA-N,3.8,basic,RES200_Opt3_basic,20.0,potentiometric,train,
[Br]C3(=CC=C(C=2(OC(C1(=CC=C(N)C=C1))=CN=2))C=C3),[Br]C3(=CC=C(C=2(OC(C1(=CC=C(N)C=C1))=CN=2))C=C3),IYHAWZCHVKFEDL-UHFFFAOYSA-N,3.51,basic,RES200_Opt3_basic,25.0,spectrophotometric,train,
ClC3(=CC=C(C=2(OC(C1(=CC=C(N)C=C1))=CN=2))C=C3),ClC3(=CC=C(C=2(OC(C1(=CC=C(N)C=C1))=CN=2))C=C3),HIYDHVUCABMKBF-UHFFFAOYSA-N,3.52,basic,RES200_Opt3_basic,25.0,spectrophotometric,train,
P(=O)(O)([O-])COCCN2(C1(=NC=NC(=C1N=C2)N)),P(=O)(O)([O-])COCCN2(C1(=NC=NC(=C1N=C2)N)),SUPKOOSCJHTBAH-UHFFFAOYSA-N,4.18,basic,RES200_Opt3_basic,25.0,mean from 2,train,
O1(C(=NC=C1C2(=CC=C(N)C=C2))C3(=CC=CC=C3)),O1(C(=NC=C1C2(=CC=C(N)C=C2))C3(=CC=CC=C3)),WSAIAGGMIUELOT-UHFFFAOYSA-N,3.68,basic,RES200_Opt3_basic,25.0,spectrophotometric,train,
N1(=CC(NC)=CC=C1),N1(=CC(NC)=CC=C1),DBGFNLVRAFYZBI-UHFFFAOYSA-N,6.41,basic,RES200_Opt3_basic,20.0,spectrophotometric,train,
[N+](=NC1(=NC=CN1C))=[N-],[N+](=NC1(=NC=CN1C))=[N-],LREKLDJLTUKVIF-UHFFFAOYSA-N,4.05,basic,RES200_Opt3_basic,20.0,,train,
O1(C(=NC=C1C2(=CC=C(N)C=C2))C3(=CC=C(OC)C=C3)),O1(C(=NC=C1C2(=CC=C(N)C=C2))C3(=CC=C(OC)C=C3)),RBPSHBQPBQQNMK-UHFFFAOYSA-N,3.71,basic,RES200_Opt3_basic,25.0,spectrophotometric,train,
N1(=CC(N(C)C)=CC=C1),N1(=CC(N(C)C)=CC=C1),JEDHEXUPBRMUMB-UHFFFAOYSA-N,6.67,basic,RES200_Opt3_basic,20.0,spectrophotometric,train,
N=3(C2(=C1(C(N=CC=C1)=CC=C2C=CC=3))),N=3(C2(=C1(C(N=CC=C1)=CC=C2C=CC=3))),OZKOMUDCMCEDTM-UHFFFAOYSA-N,4.0,basic,RES200_Opt3_basic,20.0,spectrophotometric,train,
N1(=C(N(C)C=C1)C2(=NC=CN2C)),N1(=C(N(C)C=C1)C2(=NC=CN2C)),KMRPQHUALQQSPI-UHFFFAOYSA-N,4.91,basic,RES200_Opt3_basic,25.0,potentiometric,train,
